idPartida;listedMatch0;matchLevel0;id0;name0;nickname0;number0;type0;listedMatch1;matchLevel1;id1;name1;nickname1;number1;type1;listedMatch2;matchLevel2;id2;name2;nickname2;number2;type2
2247;;;;;;;;;;;;;;;;;;;;;;
2678;;;;;;;;;;;;;;;;;;;;;;
2679;;;;;;;;;;;;;;;;;;;;;;
2680;;;;;;;;;;;;;;;;;;;;;;
2681;;;;;;;;;;;;;;;;;;;;;;
2682;;;;;;;;;;;;;;;;;;;;;;
2683;;;;;;;;;;;;;;;;;;;;;;
2684;;;;;;;;;;;;;;;;;;;;;;
2685;;;;;;;;;;;;;;;;;;;;;;
2686;;;;;;;;;;;;;;;;;;;;;;
2687;;;;;;;;;;;;;;;;;;;;;;
2688;;;;;;;;;;;;;;;;;;;;;;
2689;;;;;;;;;;;;;;;;;;;;;;
2690;;;;;;;;;;;;;;;;;;;;;;
2691;;;;;;;;;;;;;;;;;;;;;;
2694;;;;;;;;;;;;;;;;;;;;;;
2695;;;;;;;;;;;;;;;;;;;;;;
2696;;;;;;;;;;;;;;;;;;;;;;
2697;;;;;;;;;;;;;;;;;;;;;;
2698;;;;;;;;;;;;;;;;;;;;;;
2699;;;;;;;;;;;;;;;;;;;;;;
2700;;;;;;;;;;;;;;;;;;;;;;
2701;;;;;;;;;;;;;;;;;;;;;;
2704;;;;;;;;;;;;;;;;;;;;;;
2705;;;;;;;;;;;;;;;;;;;;;;
2706;;;;;;;;;;;;;;;;;;;;;;
2707;;;;;;;;;;;;;;;;;;;;;;
2708;;;;;;;;;;;;;;;;;;;;;;
2709;;;;;;;;;;;;;;;;;;;;;;
2710;;;;;;;;;;;;;;;;;;;;;;
2711;;;;;;;;;;;;;;;;;;;;;;
2712;;;;;;;;;;;;;;;;;;;;;;
2713;;;;;;;;;;;;;;;;;;;;;;
2714;;;;;;;;;;;;;;;;;;;;;;
2715;;;;;;;;;;;;;;;;;;;;;;
2716;;;;;;;;;;;;;;;;;;;;;;
2717;;;;;;;;;;;;;;;;;;;;;;
2718;;;;;;;;;;;;;;;;;;;;;;
2719;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2720;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2721;1;1;64;Vinicius Simões Da Silva;;0;;1;2;98;Fabiola Carraro;;0;;1;3;51;João M. Ricci. B. C. Neca;;0;;
2722;1;1;48;Diego Chiconato;;0;;1;2;70;Gerson Falcão Acosta;;0;;1;3;84;Gregório Aguiar Lellis;;0;;
2723;1;1;64;Vinicius Simões da Silva;;0;;1;2;89;Ramiro Marques Inchauspe;;0;;1;3;86;Peter Emerson de Souza Santos;;0;;
2724;1;1;64;Vinicius Simões da Silva;;0;;1;2;84;Gregório Aguiar Lellis;;0;;1;3;98;Fabiola Carraro;;0;;
2725;1;1;48;Diego Chiconato;;0;;1;2;70;Gerson Falcão Acosta;;0;;1;3;51;João M. Ricci. B. C. Neca;;0;;
2726;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2727;1;1;48;Diego Chiconato;;0;;1;2;84;Gregório Aguiar Lellis;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2728;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2729;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2730;1;1;48;Diego Chiconato;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2731;1;1;64;Vinicius Simões da Silva;;0;;1;2;84;Gregório Aguiar Lellis;;0;;1;3;70;Gerson Falcão Acosta;;0;;
2732;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2733;;;;;;;;;;;;;;;;;;;;;;
2734;1;1;64;Vinicius Simões da Silva;;0;;1;2;98;Fabiola Carraro;;0;;1;3;84;Gregório Aguiar Lellis;;0;;
2735;1;1;48;Diego Chiconato;;0;;1;2;86;Peter Emerson de Souza Santos;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2736;1;1;32;Breno de Lima da Silva;;0;;1;2;98;Fabiola Carraro;;0;;1;3;51;João M. Ricci. B. C. Neca;;0;;
2737;1;1;64;Vinicius Simões da Silva;;0;;1;2;84;Gregório Aguiar Lellis;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2738;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2739;1;1;48;Diego Chiconato;;0;;1;2;32;Breno de Lima da Silva;;0;;1;3;70;Gerson Falcão Acosta;;0;;
2740;1;1;64;Vinicius Simões da Silva;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;86;Peter Emerson de Souza Santos;;0;;
2741;1;1;48;Diego Chiconato;;0;;1;2;84;Gregório Aguiar Lellis;;0;;1;3;70;Gerson Falcão Acosta;;0;;
2742;1;1;64;Vinicius Simões da Silva;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;98;Fabiola Carraro;;0;;
2743;1;1;32;Breno de Lima da Silva;;0;;1;2;84;Gregório Aguiar Lellis;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2744;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2745;1;1;64;Vinicius Simões da Silva;;0;;1;2;98;Fabiola Carraro;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2746;1;1;48;Diego Chiconato;;0;;1;2;32;Breno de Lima da Silva;;0;;1;3;98;Fabiola Carraro;;0;;
2747;1;1;64;Vinicius Simões da Silva;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;86;Peter Emerson de Souza Santos;;0;;
2748;1;1;48;Diego Chiconato;;0;;1;2;70;Gerson Falcão Acosta;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2749;1;1;48;Diego Chiconato;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;86;Peter Emerson de Souza Santos;;0;;
2750;1;1;64;Vinicius Simões da Silva;;0;;1;2;70;Gerson Falcão Acosta;;0;;1;3;84;Gregório Aguiar Lellis;;0;;
2751;1;1;48;Diego Chiconato;;0;;1;2;84;Gregório Aguiar Lellis;;0;;1;3;98;Fabiola Carraro;;0;;
2752;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2753;1;1;64;Vinicius Simões da Silva;;0;;1;2;89;Ramiro Marques Inchauspe;;0;;1;3;86;Peter Emerson de Souza Santos;;0;;
2755;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2756;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;61;Leandro Sehnem;;0;;1;3;75;Rafael Sulino de Castro;;0;;
2757;1;1;87;Gustavo Edson Mathias;;0;;1;2;78;Bruno de Albuquerque Gonzaga Pereira;;0;;1;3;96;Bruno da Costa Oliveira;;0;;
2758;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2759;1;1;50;Eduardo Albano;;0;;1;2;78;Bruno de Albuquerque Gonzaga Pereira;;0;;1;3;79;Davi Marcelino Fidelis;;0;;
2760;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2761;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2762;1;1;50;Eduardo Albano;;0;;1;2;78;Bruno de Albuquerque Gonzaga Pereira;;0;;1;3;79;Davi Marcelino Fidelis;;0;;
2763;;;;;;;;;;;;;;;;;;;;;;
2764;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;61;Leandro Sehnem;;0;;1;3;91;Gustavo Petrosemolo Saraiva;;0;;
2765;1;1;50;Eduardo Albano;;0;;1;2;87;Gustavo Edson Mathias;;0;;1;3;91;Gustavo Petrosemolo Saraiva;;0;;
2766;1;1;50;Eduardo Albano;;0;;1;2;79;Davi Marcelino Fidelis;;0;;1;3;96;Bruno da Costa Oliveira;;0;;
2767;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;87;Gustavo Edson Mathias;;0;;1;3;75;Rafael Sulino de Castro;;0;;
2768;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;61;Leandro Sehnem;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2769;1;1;61;Leandro Sehnem;;0;;1;2;78;Bruno de Albuquerque Gonzaga Pereira;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2770;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2771;1;1;50;Eduardo Albano;;0;;1;2;87;Gustavo Edson Mathias;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2772;1;1;50;Eduardo Albano;;0;;1;2;78;Bruno de Albuquerque Gonzaga Pereira;;0;;1;3;91;Gustavo Petrosemolo Saraiva;;0;;
2773;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;61;Leandro Sehnem;;0;;1;3;79;Davi Marcelino Fidelis;;0;;
2774;1;1;87;Gustavo Edson Mathias;;0;;1;2;96;Bruno da Costa Oliveira;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2775;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2776;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2777;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2778;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2779;1;1;50;Eduardo Albano;;0;;1;2;61;Leandro Sehnem;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2780;1;1;87;Gustavo Edson Mathias;;0;;1;2;79;Davi Marcelino Fidelis;;0;;1;3;96;Bruno da Costa Oliveira;;0;;
2781;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;61;Leandro Sehnem;;0;;1;3;91;Gustavo Petrosemolo Saraiva;;0;;
2782;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2783;;;;;;;;;;;;;;;;;;;;;;
2784;1;1;50;Eduardo Albano;;0;;1;2;78;Bruno de Albuquerque Gonzaga Pereira;;0;;1;3;79;Davi Marcelino Fidelis;;0;;
2785;1;1;87;Gustavo Edson Mathias;;0;;1;2;65;Maria Claudia Comodaro Moraes;;0;;1;3;75;Rafael Sulino de Castro;;0;;
2786;1;1;50;Eduardo Albano;;0;;1;2;69;Emanuel dos Santos Pereira;;0;;1;3;91;Gustavo Petrosemolo Saraiva;;0;;
2787;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;87;Gustavo Edson Mathias;;0;;1;3;79;Davi Marcelino Fidelis;;0;;
2788;1;1;50;Eduardo Albano;;0;;1;2;61;Leandro Sehnem;;0;;1;3;78;Bruno de Albuquerque Gonzaga Pereira;;0;;
2789;1;1;61;Leandro Sehnem;;0;;1;2;96;Bruno da Costa Oliveira;;0;;1;3;91;Gustavo Petrosemolo Saraiva;;0;;
2790;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;50;Eduardo Albano;;0;;1;3;91;Gustavo Petrosemolo Saraiva;;0;;
2791;1;1;61;Leandro Sehnem;;0;;1;2;79;Davi Marcelino Fidelis;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2792;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;87;Gustavo Edson Mathias;;0;;1;3;75;Rafael Sulino de Castro;;0;;
2793;1;1;50;Eduardo Albano;;0;;1;2;78;Bruno de Albuquerque Gonzaga Pereira;;0;;1;3;96;Bruno da Costa Oliveira;;0;;
2794;1;1;87;Gustavo Edson Mathias;;0;;1;2;61;Leandro Sehnem;;0;;1;3;79;Davi Marcelino Fidelis;;0;;
2795;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2796;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;61;Leandro Sehnem;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2797;1;1;50;Eduardo Albano;;0;;1;2;61;Leandro Sehnem;;0;;1;3;79;Davi Marcelino Fidelis;;0;;
2798;;;;;;;;;;;;;;;;;;;;;;
2799;1;1;87;Gustavo Edson Mathias;;0;;1;2;96;Bruno da Costa Oliveira;;0;;1;3;91;Gustavo Petrosemolo Saraiva;;0;;
2800;;;;;;;;;;;;;;;;;;;;;;
2801;1;1;3;Alexandre Ribeiro da Silva;;27;;1;2;3;Alexandre Ribeiro da Silva;;27;;1;3;3;Alexandre Ribeiro da Silva;;27;;
2802;1;1;50;Eduardo Albano;;0;;1;2;89;Ramiro Marques Inchauspe;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2803;1;1;64;Vinicius Simões da Silva;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;86;Peter Emerson de Souza Santos;;0;;
2804;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;69;Emanuel dos Santos Pereira;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2805;1;1;64;Vinicius Simões da Silva;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2806;1;1;50;Eduardo Albano;;0;;1;2;96;Bruno da Costa Oliveira;;0;;1;3;100;Mauricio Camaroto;;0;;
2807;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;69;Emanuel dos Santos Pereira;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2808;1;1;50;Eduardo Albano;;0;;1;2;96;Bruno da Costa Oliveira;;0;;1;3;86;Peter Emerson de Souza Santos;;0;;
2809;1;1;64;Vinicius Simões da Silva;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;100;Mauricio Camaroto;;0;;
2810;1;1;50;Eduardo Albano;;0;;1;2;96;Bruno da Costa Oliveira;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2811;1;1;64;Vinicius Simões da Silva;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;100;Mauricio Camaroto;;0;;
2812;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;96;Bruno da Costa Oliveira;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2813;1;1;50;Eduardo Albano;;0;;1;2;69;Emanuel dos Santos Pereira;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2814;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;82;Vinicius Augusto Santos Valentin;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2815;;;;;;;;;;;;;;;;;;;;;;
2816;1;1;50;Eduardo Albano;;0;;1;2;96;Bruno da Costa Oliveira;;0;;1;3;100;Mauricio Camaroto;;0;;
2817;1;1;64;Vinicius Simões da Silva;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;86;Peter Emerson de Souza Santos;;0;;
2818;1;1;64;Vinicius Simões da Silva;;0;;1;2;51;João M. Ricci. B. C. Neca;;0;;1;3;89;Ramiro Marques Inchauspe;;0;;
2819;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;89;Ramiro Marques Inchauspe;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2820;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;50;Eduardo Albano;;0;;1;3;96;Bruno da Costa Oliveira;;0;;
2821;1;1;65;Maria Claudia Comodaro Moraes;;0;;1;2;96;Bruno da Costa Oliveira;;0;;1;3;69;Emanuel dos Santos Pereira;;0;;
2822;;;;;;;;;;;;;;;;;;;;;;
2823;;;;;;;;;;;;;;;;;;;;;;
